64,0
1
136096,662
146676,728
157248,795

51924,168
62408,223
72920,282
83424,342
93900,404
104404,468
114984,532
125536,597
136096,662
146676,728
157248,795
167864,0
10268,8
20604,34
31012,71
41444,117
51920,168
62404,224
72908,282
83384,343
93888,405
104400,468
114952,532
125544,598
136100,663
146652,729
157196,795
167796,862
178352,928
188924,995
199504,1062
210128,1130
220744,1197
231348,1264
242000,1332
252592,1399
263232,1467
273828,1534
284452,1602
295088,1669
305708,1737
316352,1805
326960,1872
337580,1940
348204,2008
358820,2075
369444,2143
380048,2210
390668,2278
401288,2346
411916,2413
422536,2481
433164,2549
443784,2616
454404,2684
465004,2751
475620,2819
486260,2887
496864,2954
507484,3022
518108,3090
528740,3157
539360,3225
549984,3293
560604,3361
571228,3428
581856,3496
592484,3564
603148,3632
613748,3699
624372,3767
635000,3835
645652,3903
656256,3970
666880,4038
677496,4106
688160,4174
698756,4241
709376,4309
720000,4377
730600,4444
741228,4512
751852,4580
762472,4648
773092,4715
783720,4783
794340,4851
804992,4919
815588,4986
826216,5054
836840,5122
847468,5190
858092,5257
868716,5325
879336,5393
889972,5461
900592,5528
911220,5596
921848,5664
932444,5732
943072,5799
953696,5867
964320,5935
974924,6002
985544,6070
996172,6138
1006808,6206
1017476,6274
1028148,6342
1038812,6410
1049480,6478
1060152,6546
1070816,6614
1081484,6682
1092148,6750
1102820,6818
1113488,6887
1124160,6955
1134832,7023
1145496,7091
1156224,7159
1166888,7227
1177556,7295
1188228,7363
1198904,7431
1209576,7500
1220244,7568
1230916,7636
1241580,7704
1252252,7772
1262964,7840
1273636,7908
1284308,7976
1294972,8044
1305640,8112
1316304,8181
1326972,8249
1337640,8317
1348304,8385
1358976,8453
1369680,8521
1380364,8589
1391028,8657
1401700,8725
1412372,8794
1423036,8862
1433708,8930
1444404,8998
1455076,9066
1465748,9134
1476420,9202
1487092,9270
1497756,9339
1508436,9407
1519100,9475
1529804,9543
1540476,9611
1551148,9679
1561820,9747
1572484,9816
1583160,9884
1593828,9952
1604540,10020
1615264,10089
1626008,10157
1636732,10226
1647480,10294
1658200,10363
1668944,10431
1679664,10500
1690408,10568
1701128,10637
1711864,10705
1722588,10774
1733324,10842
1744048,10911
1754784,10979
1765508,11048
1776248,11116
1786972,11185
1797712,11253
1808436,11322
1819172,11390
1829900,11459
1840640,11527
1851408,11596
1862124,11665
1872872,11733
1883596,11802
1894344,11870
1905068,11939
1915816,12007
1926540,12076
1937288,12144
1948044,12213
