64,0
2,
169580,859
170620,865
171620,872
172640,878
173660,884
174680
164500,827
165500,834
166520,840
167560,846
168560,852
169580,859
170620,865
171620,872
172640,878
173660,884
174680,890
75700⸮
165500,834
166520,840
167560,846
168560,852
169580,859
170620,865
171620,872
172640,878
173660,884
174680,890
75700⸮64,0
264,0
528,0
792,0
1060,0
1376,0
1692,0
2000,0
2320,1
2660,1
2976,1
3288,1
3604,1
3920,1
4244,1
4552,2
5104,2
5784,3
6464,3
7144,4
7824,5
8504,6
9184,7
9864,8
10544,9
11308,11
12160,12
13008,14
13860,16
14708,18
15560,20
16408,22
17260,24
18108,27
18960,29
19808,32
20660,34
21516,37
22360,40
23208,42
24068,45
24928,48
25760,51
26608,54
27472,57
28308,61
29160,64
30008,67
30872,71
31708,74
32560,78
33408,81
34280,85
35108,88
35960,92
36808,96
37660,99
38508,103
39444,107
40380,112
41336,116
42248,120
43184,125
44120,129
45052,133
46008,138
46924,143
47880,147
48792,152
49728,156
50684,161
51600,166
52532,171
53476,175
54404,180
55340,185
56272,190
57208,195
58144,199
59080,204
60012,209
60956,214
61896,219
62828,224
63756,229
64688,234
65624,240
66560,245
67492,250
68428,255
69364,260
70320,265
71240,271
72168,276
73104,281
74040,286
74996,291
75908,297
76844,302
77780,307
78712,313
79648,318
80584,323
81520,329
82452,334
83388,339
84324,345
85260,350
86196,356
87128,361
88092,367
89000,372
89956,377
90868,383
91804,388
92740,394
93672,399
94608,405
95544,410
96480,416
97412,421
98348,427
99304,432
100220,439
101240,445
102260,451
103280,457
104300,463
105340,469
106356,475
107364,481
108380,487
109400,494
110420,500
111440,506
112460,512
113500,518
114504,524
115520,530
116540,537
117560,543
118580,549
119604,555
120620,561
121640,568
122660,574
123680,580
124708,586
125720,593
126740,599
127760,605
128796,611
129800,617
130820,624
131840,630
132880,636
133880,643
134900,649
135920,655
136956,661
137960,668
138980,674
140000,680
141020,686
142040,693
143060,699
144100,705
145100,712
146120,718
147140,724
148160,730
149180,737
150200,743
151224,749
152240,756
153260,762
154300,768
155300,775
156320,781
157360,787
158360,794
159380,800
160420,806
161420,812
162440,819
163460,825
164480,832
165500,838
166540,844
167540,851
168560,857
169600,863
170600,870
171620,876
172652,882
173660,889
174680,895
175712,901
176720,908
177740,914
178776,920
179780,927
180800,933
181820,939
182840,946
183860,952
184880,959
185900,965
186940,971
187940,978
188960,984
189980,990
191000,997
192020,1003
193124,1010
194228,1017
195332,1024
196440,1031
197544,1038
198648,1045
199752,1051
200872,1058
201984,1065
203068,1072
204172,1079
205280,1086
206384,1093
207488,1100
208592,1107
209700,1114
210804,1121
211908,1128
213016,1134
214132,1141
215244,1148
216328,1155
217432,1162
218540,1169
219644,1176
220748,1183
221852,1190
222960,1197
224064,1204
225168,1211
226272,1218
227388,1224
228500,1231
229608,1238
230692,1245
231800,1252
232904,1259
234008,1266
235112,1273
236220,1280
237324,1287
238428,1294
239532,1301
240640,1308
241744,1315
242856,1321
243972,1328
245080,1335
246184,1342
247268,1349
248372,1356
249480,1363
250584,1370
251688,1377
252792,1384
253900,1391
255004,1398
256108,1405
257212,1412
258320,1419
259424,1425
260544,1432
261656,1439
262760,1446
263844,1453
264948,1460
266052,1467
267160,1474
268264,1481
269368,1488
270472,1495
271580,1502
272684,1509
273788,1516
274892,1523
276000,1530
277108,1536
278220,1543
279328,1550
280440,1557
281544,1564
282656,1571
283732,1578
284840,1585
285944,1592
287048,1599
288152,1606
289260,1613
290364,1620
291468,1627
292572,1634
293680,1641
294784,1648
295888,1655
296996,1661
298108,1668
299216,1675
300328,1682
301412,1689
302520,1696
303624,1703
304728,1710
305832,1717
306940,1724
308044,1731
309148,1738
310252,1745
311360,1752
312464,1759
313568,1766
314672,1773
315780,1780
316884,1787
317992,1794
319100,1800
320208,1807
321320,1814
322428,1821
323512,1828
324624,1835
325724,1842
326828,1849
327932,1856
329040,1863
330144,1870
331248,1877
332352,1884
333460,1891
334564,1898
335668,1905
336772,1912
337880,1919
338984,1925
340088,1932
341192,1939
342300,1946
343416,1953
344528,1960
345636,1967
346740,1974
347824,1981
348928,1988
350032,1995
351140,2002
352244,2009
353348,2016
354452,2023
355560,2030
356664,2037
357768,2044
358872,2051
359980,2058
361084,2065
362188,2072
363292,2079
364400,2085
365508,2092
366620,2099
367724,2106
368840,2113
369924,2120
371028,2127
372156,2134
373240,2141
374344,2148
375448,2155
376552,2162
377660,2169
378764,2176
379868,2183
380972,2190
382080,2197
383184,2204
384288,2211
385392,2218
386500,2225
387604,2232
388708,2239
389812,2245
390932,2252
392044,2259
393148,2266
394260,2273
395360,2280
396464,2287
397548,2294
398652,2301
399760,2308
400864,2315
401968,2322
403072,2329
404180,2336
405284,2343
406388,2350
407492,2357
408600,2364
409704,2371
410808,2378
411912,2385
413020,2392
414124,2399
415228,2405
416336,2412
417440,2419
418544,2426
419664,2433
420776,2440
421880,2447
422984,2454
424068,2461
425172,2468
426280,2475
427384,2482
428488,2489
429592,2496
430700,2503
431804,2510
432908,2517
434012,2524
435120,2531
436228,2538
437328,2545
438432,2552
439540,2559
440644,2566
441748,2573
442852,2580
443960,2587
445068,2593
446184,2600
447292,2607
448388,2614
449504,2621
450612,2628
451716,2635
452820,2642
453904,2649
455008,2656
456112,2663
457220,2670
458324,2677
459428,2684
460532,2691
461640,2698
462744,2705
463848,2712
464952,2719
466060,2726
467164,2733
468268,2740
469372,2747
470480,2754
471584,2761
472688,2768
473792,2775
474904,2781
476020,2788
477124,2795
478228,2802
479340,2809
480444,2816
481548,2823
482656,2830
483740,2837
484844,2844
485948,2851
487052,2858
488160,2865
489264,2872
490368,2879
491472,2886
492580,2893
493684,2900
494788,2907
495892,2914
497000,2921
498104,2928
499208,2935
500312,2942
501420,2949
502524,2956
503628,2963
504732,2970
505840,2976
506948,2983
508056,2991
509160,2997
510272,3004
511376,3011
512484,3018
513596,3025
514680,3032
515784,3039
516908,3046
517992,3053
519100,3060
520208,3067
521308,3074
522412,3081
523520,3088
524624,3095
525728,3102
526832,3109
527940,3116
529044,3123
530148,3130
531252,3137
532360,3144
533464,3151
534568,3158
535672,3165
536780,3172
537884,3179
538988,3186
540092,3193
541200,3200
542304,3207
543420,3213
544536,3220
545640,3227
546736,3234
547856,3241
548956,3248
550060,3255
551164,3262
552248,3269
553352,3276
554460,3283
555564,3290
556668,3297
557772,3304
558880,3311
559984,3318
561088,3325
562200,3332
563300,3339
564404,3346
565508,3353
566612,3360
567720,3367
568824,3374
569928,3381
571032,3388
572140,3395
573244,3402
574348,3409
575452,3416
576560,3423
577664,3430
578768,3437
579872,3444
580980,3451
582092,3457
583208,3464
584308,3471
585404,3478
586520,3485
587632,3492
588736,3499
589848,3506
590924,3513
592028,3520
593156,3527
594260,3534
595344,3541
596448,3548
597552,3555
598660,3562
599764,3569
600868,3576
601972,3583
603080,3590
604184,3597
605288,3604
606392,3611
607500,3618
608604,3625
609708,3632
610812,3639
611920,3646
613024,3653
614128,3660
615232,3667
616340,3674
617444,3681
618548,3688
619652,3695
620760,3702
621864,3709
622968,3716
624072,3723
625180,3729
626292,3736
627400,3743
628504,3750
629620,3757
630724,3764
631832,3771
632932,3778
634040,3785
635124,3792
636228,3799
637332,3806
638440,3813
639544,3820
640648,3827
641752,3834
642860,3841
643964,3848
645068,3855
646172,3862
647280,3869
648384,3876
649488,3883
650592,3890
651700,3897
652804,3904
653908,3911
655012,3918
656120,3925
657224,3932
658328,3939
659432,3946
660540,3953
661644,3960
662748,3967
663852,3974
664960,3981
666064,3988
667168,3995
668272,4002
669380,4009
670484,4016
671588,4023
672700,4029
673820,4036
674916,4043
676012,4050
677132,4057
678236,4064
679344,4071
680448,4078
681556,4085
