0.370512,3918.98379459907,0.346555951101266,3894.28946964795,0.0646566073399338,0.00630120619155084,0.0898614321061371
0.387936,5806.89274786369,0.368346521678,5914.6513030356,0.0504966755392633,0.0185570079990813,0.124724707535589
0.39848,7737.00696089327,0.381295295837391,7923.08722063553,0.0431256378302783,0.0240506775659894,0.139328348094236
0.492744,3801.02603477047,0.475601135599604,3824.49638868297,0.0347906101350721,0.00617474168758701,0.0594895768854201
0.500564,5817.2540576273,0.503478147534651,5817.0197490837,0.00582172815993742,4.02782036465537e-05,0.00598284097452363
0.528532,7654.81843032631,0.522230818262443,7786.83805404837,0.0119220439586566,0.0172466042040968,0.0809084607750438
0.817612,3682.5849975856,0.892907109054289,3631.90483904051,0.092091492118864,0.0137621150844637,0.147139952456719
0.856884,5615.42668411388,0.934610522778021,5572.87039858631,0.090708337158846,0.00757845982531767,0.121022176460117
0.876096,7363.67919700854,0.798210652366054,7471.94123917282,0.0889004716765587,0.0147021671188854,0.1477091401521
0.600608,3804.33020408869,0.62885256670884,3768.49722659242,0.0470266242022084,0.00941899771417459,0.0847026150589068
0.611912,5710.21923449534,0.663648495330761,5761.42160460053,0.0845489144366533,0.00896679584487379,0.120416097816148
0.639288,7462.14166402955,0.689687948314059,7731.53486819433,0.0788376260997525,0.0361013253692789,0.223242927576868
0.434604,3866.97670879974,0.4222625778088,3866.10449263819,0.0283969365012756,0.000225555059475983,0.0292991567391795
0.443612,5815.76483646219,0.448134964419399,5886.65647918785,0.0101957666145178,0.0121895648670669,0.0589540260827855
0.466736,7691.1460297527,0.464333755796367,7895.25808095772,0.00514690146813747,0.026538574409513,0.11130119910619
0.725556,3767.58468411487,0.736719770771948,3687.84179496989,0.0153865046556675,0.0211655200429057,0.10004858482729
0.737372,5651.45557819581,0.773626500850822,5630.39049657554,0.0491671786436456,0.00372737276774246,0.0640766697146155
0.753444,7387.5875669173,0.658878826813132,7530.33265746707,0.125510553122552,0.0193222874526731,0.202799702933244
